offset	bank	bank_offset	address	length	ascii_ratio	high_byte_ratio	entropy	sample_hex	sample_ascii_lossy
0x01CEAC	0x07	0x0EAC	0x4EAC	63	0.571	0.27	5.433	19895f41df49df51df585ff0732266076d06ed2768476c476c676e466e681a6c	".._A.I.Q.X_.s""f.m..'hGlGlgnFnh.li.....$.J.h.j..v..'qP.X.`9!.8.."
0x01CEEC	0x07	0x0EEC	0x4EEC	107	0.449	0.383	6.231	2919313b515b597bd19bd9bf340fce07ec0fee160e761076120e44764689a46d	).1;Q[Y{....4........v.v..DvF..m$..j...i...k.....f..Fff..u%..w(.
0x01CF62	0x07	0x0F62	0x4F62	36	0.167	0.583	4.377	d9609cb9df01df09df81df89df11df19df91df99df215f297fa19fa9ba140688	.`...................!_)..........v{
0x01CF87	0x07	0x0F87	0x4F87	171	0.205	0.585	6.245	c59d8a898c0b8b0d8b8f8c91978dbb22da5c9dcc9dcd19cd9b929794199a9b9c	"..............."".\.......................................8z..(.2"
0x01D043	0x07	0x1043	0x5043	8	0.25	0.125	3.0	17300405c8030272	.0.....r
0x01D051	0x07	0x1051	0x5051	86	0.512	0.244	5.455	680b057001c194060e75bee1476167618761aa030e3b0f3b103b113b123b133b	h..p.....u..Gaga.a...;.;.;.;.;.;.;.;.;.p.....X.6v8v:v<v>v@.?...8
0x01D0A8	0x07	0x10A8	0x50A8	26	0.654	0.269	4.085	59d961d969d971d97b9006607662766476667668a03355019b39	Y.a.i.q.{..`vbvdvfvh.3U..9
0x01D0C9	0x07	0x10C9	0x50C9	12	0.25	0.75	3.418	c9d9d381de767678e0879eb9	.....vvx....
0x01D0D6	0x07	0x10D6	0x50D6	8	0.375	0.5	3.0	5a2da3e7c767ee03	Z-...g..
0x01D0DF	0x07	0x10DF	0x50DF	99	0.424	0.455	5.541	03900682768476867688e0ab6b3a29da31da39da41da49da51da59da61da69da	....v.v.v...k:).1.9.A.I.Q.Y.a.i.r..-=..P;.p...E@P6...........*..
0x01D149	0x07	0x1149	0x5149	79	0.443	0.506	5.441	d402876e20364db1b859ec8abf653b663b673b683b693b6a3b6b3b6c7041b25b	...n 6M..Y...e;f;g;h;i;j;k;lpA.[=.N..1..........8h..E...........
0x01D19B	0x07	0x119B	0x519B	9	0.222	0.556	3.17	a0a80e80ac0f7e50db	......~P.
0x01D1A5	0x07	0x11A5	0x51A5	80	0.45	0.388	5.007	dc01dc09dc11dc19dc21dc29dc31dc39dc41dc49dc51dc59dc6280cf54071a77	.........!.).1.9.A.I.Q.Y.b..T..w.w.w .;...8.......rgr.r.r.r.s.s'
0x01D200	0x07	0x1200	0x5200	47	0.34	0.426	5.241	37500e91c0069b7613ba53ba65054074057103e9ceea1c26682ba93baa501d59	7P.....v..S.e.@t.q.....&h+.;.P.Y.b..N..........
0x01D230	0x07	0x1230	0x5230	16	0.5	0.25	3.024	037607762776477667768a0a80e80a80	.v.v'vGvgv......
0x01D241	0x07	0x1241	0x5241	108	0.278	0.565	5.85	53bb63bb73bb8515dca8aee8eeed40778a03bd3bbe3bbf3bc03bc1501e1280f0	S.c.s.........@w...;.;.;.;.P........N............@>Y.b.....;=.o5
0x01D2B3	0x07	0x12B3	0x52B3	14	0.571	0.429	2.985	6c76c7ec76c7ec76c7f52577603e	lv..v..v..%w`>
0x01D2C2	0x07	0x12C2	0x52C2	45	0.133	0.667	4.686	df01df09df1390bec0e1f7b0a80b0fd8966fc677c877ca77cc77cea03e8501f4	.................o.w.w.w.w..>................
0x01D312	0x07	0x1312	0x5312	132	0.447	0.417	6.275	80480aa0ca02a12e207720438859c838f0047409bc81df852fe1a08888401002	".H...... w C.Y.8..t...../....@.......@. d`..u...p""..t#.Dpd.Ete.."
0x01D39B	0x07	0x139B	0x539B	12	0.0	0.667	3.252	d889d9081911e919d991d2a3	............
0x01D3A8	0x07	0x13A8	0x53A8	30	0.4	0.6	4.44	c778e77ac77ae6ef85efa67186f1a771c5f1e8466f3e76b83eba46bc4ecd	.x.z.z.....q...q...Fo>v.>.F.N.
0x01D3C7	0x07	0x13C7	0x53C7	12	0.25	0.667	3.418	b381bc03bc85f3407ce07ec0	.......@|.~.
0x01D3DC	0x07	0x13DC	0x53DC	16	0.438	0.375	3.75	63738773a852771e16d81eda26dc2ed1	cs.s.Rw.....&...
0x01D3ED	0x07	0x13ED	0x53ED	22	0.0	0.773	3.573	b481e41de49dec1dec9de51de59ded0bed8df00ff091	......................
0x01D406	0x07	0x1406	0x5406	13	0.0	0.769	3.239	95b31db381bb03bb85f207f289	.............
0x01D416	0x07	0x1416	0x5416	11	0.273	0.727	3.096	8da1c020c464c4e2c566c5	... .d...f.
0x01D430	0x07	0x1430	0x5430	38	0.632	0.237	4.932	636c094276c66ee676c85e5e6710771237503f5247144f1657305f3266946e96	cl.Bv.n.v.^^g.w.7P?RG.O.W0_2f.n.v.v...
0x01D45F	0x07	0x145F	0x545F	34	0.618	0.294	4.418	a267e2e9e377077727734773676d476d676f476f63675009d81ad03ad85b817b	.g...w.w'sGsgmGmgoGocgP....:.[.{..
0x01D482	0x07	0x1482	0x5482	51	0.118	0.667	4.654	da12369da91da99da21da29daa1daa9da315a397ab19ab9ba41da49dac1bac9d	..6.................................i.).....d.Z.<..
0x01D4B6	0x07	0x14B6	0x54B6	63	0.111	0.714	5.235	a381ab03ab85b41db49dbc1dbc9dc21dc29dca1dca9dc30fc391cb13cba23a10	..............................:...............@..a...c...|.|.~.
0x01D4F6	0x07	0x14F6	0x54F6	80	0.312	0.575	5.759	e17481f4a27682f6a374c3f4e476c4f6e8bf01b301ba83bb05b387b409bb8bbc	.t...v...t...v....................@..b...`...b...a..$c..%aE.fcF.
0x01D547	0x07	0x1547	0x5547	55	0.109	0.618	5.208	de040b8207a00fa217841f8627a42fa636490392819a039a85930793899b0b9b	............'./.6I................................@}...
0x01D587	0x07	0x1587	0x5587	22	0.364	0.364	4.369	e37c102f081f803f885f107f189f90bf9a7ec029206b	.|./...?._.......~.) k
0x01D5A7	0x07	0x15A7	0x55A7	14	0.429	0.357	3.379	e77bc77be770103c081c803c885f	.{.{.p.<...<._
0x01D5B6	0x07	0x15B6	0x55B6	8	0.125	0.5	2.75	b7f0a005cc010172	.......r
0x01D5BF	0x07	0x15BF	0x55BF	19	0.368	0.368	4.143	c09c8030350160b821e82b800e0ca22c170772	...05.`.!.+....,..r
0x01D5D3	0x07	0x15D3	0x55D3	21	0.476	0.333	3.654	c2140582e12761476167618761a761c761e7620e04	.....'aGaga.a.a.a.b..
0x01D5E9	0x07	0x15E9	0x55E9	56	0.464	0.393	5.265	8a80b2c44940598226a02cd1143b157037c595b59e22ea03183d19701fc68f46	"....I@Y.&.,..;.p7....""...=.p...F.....c.;c.;c.9C.?Jt=c.;c"
0x01D63C	0x07	0x163C	0x563C	29	0.621	0.345	3.755	90ec94ec98ec9ceca1c803293b2a3b2b3b2c3b2d3b2e3b2f3b303b3172	...........);*;+;,;-;.;/;0;1r
0x01D65A	0x07	0x165A	0x565A	58	0.224	0.69	4.723	a5dcc96fe66b7680e97e80f347200cd4ecd9c006c7f373b383b393b3a3b3b3b3	...o.kv..~..G ........s.....................#.3.C.S.c.s...
0x01D695	0x07	0x1695	0x5695	102	0.549	0.392	5.251	24ed29c2ce80ae607a59da61da69da71da79ea81ea89da91da99eaa1eaa9dab1	$.)....`zY.a.i.q.y....................Gkn........\.....|....a;b;
0x01D6FC	0x07	0x16FC	0x56FC	10	0.2	0.6	2.922	dd8eddcede0ede5c0f6c	.......\.l
0x01D707	0x07	0x1707	0x5707	37	0.541	0.378	3.776	7a3b7b3b7c3b7d3b7e3b7f3b803b813b823b833b843b853b86501c3a80e20ee2	z;{;|;};~;.;.;.;.;.;.;.;.P.:....N....
0x01D732	0x07	0x1732	0x5732	31	0.452	0.484	3.662	7e38ee3cee40ee44ee48ee4cee50ee54ec18ec0cee58ee5cee60ee65c076c7	~8.<.@.D.H.L.P.T.....X.\.`.e.v.
0x01D752	0x07	0x1752	0x5752	30	0.3	0.567	4.507	a501cda80e70ee75c33f9e3b9f70d3b1db6fe80ee84ee88ee8dc06687a87	.....p.u.?.;.p...o...N.....hz.
0x01D771	0x07	0x1771	0x5771	54	0.574	0.37	4.424	43ba53ba63ba7703dea0eea4eea940608760a77567758775a775c775e7760776	C.S.c.w.......@`.`.ugu.u.u.u.v.v'vGvgv.v.v.v.w.w'wK_.R
0x01D7A8	0x07	0x17A8	0x57A8	20	0.25	0.55	3.884	e282a03a02b03a5fa06a1fef4eef8eefcef01c17	...:..:_.j..N.......
0x01D7C5	0x07	0x17C5	0x57C5	92	0.228	0.707	4.687	21de29de31de39de41de49de51de59de61de69de71de79de81de89de91de99de	!.).1.9.A.I.Q.Y.a.i.q.y...............................w.w.w.w.w.
0x01D840	0x07	0x1840	0x5840	18	0.556	0.222	3.948	9d3d014008103818582078289830b838d840	.=.@..8.X x(.0.8.@
0x01D853	0x07	0x1853	0x5853	44	0.227	0.75	4.128	4918513859586178699871b879d881e889d891d899d8a1d8a9d8b1d8b9d8c1d8	I.Q8YXaxi.q.y...............................
0x01D880	0x07	0x1880	0x5880	79	0.316	0.608	4.347	d901d909d911d919d921d929d931d939d941d949d951d959d961d969d971d979	.........!.).1.9.A.I.Q.Y.a.i.q.y........................7. .g.g.
0x01D8D0	0x07	0x18D0	0x58D0	32	0.375	0.469	4.938	159278013a845ec34ea2a771a36a32338009d09ee2157503be98c0884025e064	..x.:.^.N..q.j23......u.....@%.d
0x01D8F1	0x07	0x18F1	0x58F1	43	0.535	0.349	4.815	e6016501e5226702e72365d021e067c0e7e16161e5626362e763602762276427	"..e..""g..#e.!.g...aa.bcb.c`'b'd'B.. 8.....0"
0x01D91D	0x07	0x191D	0x591D	27	0.519	0.444	4.357	391bc13bc95165e0a6a58765a06780e7a17c47bc677e477e6778a3	9..;.Qe....e.g...|G.g~G~gx.
0x01D93D	0x07	0x193D	0x593D	46	0.478	0.435	4.603	856c876ca76e80eea16805ea066d02ed236d43ed646f44ef656d85eda66f86ef	.l.l.n...h...m..#mC.doD.em...o...m.m.o.o.l.l n
0x01D96C	0x07	0x196C	0x596C	99	0.535	0.374	5.31	ee216107612763076327688768a76a876aa76645e6666846e8676687489da91d	.!a.a'c.c'h.h.j.j.fE.fhF.gf.H.....&>&F.v.v.v.v...b.c.b.b.a'c'i..
0x01D9D0	0x07	0x19D0	0x59D0	25	0.6	0.4	3.423	76d676f676d276f2769276b276985e9c6624762866da6ede76	v.v.v.v.v.v.v.^.f$v(f.n.v
0x01D9F0	0x07	0x19F0	0x59F0	174	0.511	0.408	6.418	76b84ebc553b206760876747676769436963e7a469a4eec56ee5f18771477166	"v.N.U; g`.gGggiCic..i...n...qGqfdF.gd.kF.gi."".k...i...H....#.Y1."
0x01DAAF	0x07	0x1AAF	0x5AAF	8	0.25	0.125	3.0	17300405c8030272	.0.....r
0x01DAB8	0x07	0x1AB8	0x5AB8	44	0.114	0.773	4.453	c0dc803043d053d063d073b083b093b0a3b0b3b0c3b0d3b0e3b0f3b10501889d	...0C.S.c.s.................................
0x01DAE5	0x07	0x1AE5	0x5AE5	15	0.6	0.267	3.133	6307632763476367638e4018ea80b0	c.c'cGcgc.@....
0x01DAF5	0x07	0x1AF5	0x5AF5	110	0.336	0.573	5.061	78ec7cec80ec84ec88ec8cec91c3b3273b283b293b2a3b2b3b2c3b2d3b2e5019	x.|............';(;);*;+;,;-;.P.z....\..#.3.C.S.c.s.............
0x01DB64	0x07	0x1B64	0x5B64	11	0.545	0.273	3.459	ba02b03a0ba06d494b6a6e	...:..mIKjn
0x01DB70	0x07	0x1B70	0x5B70	125	0.328	0.512	5.996	7aa1daa9dab1dabb80ed8fdd402876c7f583b593b5a3b5b5054074057103d70e	z...........@(v..........@t.q....TV.........#.7..3..3..3...N....
0x01DBEE	0x07	0x1BEE	0x5BEE	72	0.306	0.472	5.455	ef8a7e806c7f7d545403bf1dbf9dc01dc0a83e0941f06a0a81e80a81ec76caee	..~.l.}TT.........>.A.j......v..c|!.+...w..i.....l..Y4K.........
0x01DC37	0x07	0x1C37	0x5C37	16	0.438	0.375	3.875	6ea0147f60363b63f63bc79dc8380ed8	n...`6;c.;...8..
0x01DC51	0x07	0x1C51	0x5C51	37	0.324	0.514	4.777	25abac1dc9a80d6540585ebce0174fdca1dcab81ed01581d31d0372ce07bcb9d	%......e@X^...O.......X.1.7,.{...9...
0x01DC77	0x07	0x1C77	0x5C77	40	0.25	0.45	4.834	107fcc9dcd1dcd9d81282a03a02b03e714373aba79e706ba02b8a3f3e7740774	.........(*..+...7:.y........t.t'b......
0x01DCA7	0x07	0x1CA7	0x5CA7	10	0.9	0.1	2.846	48774a774c774ee03b63	HwJwLwN.;c
0x01DCB2	0x07	0x1CB2	0x5CB2	173	0.41	0.474	6.035	41dd49dd51dd59dd61d8a281c59c076c7eea0143b63fd69dd71dd79dd81dd8a8	A.I.Q.Y.a......l~..C.?...................N.....13...U.g.......X.
0x01DD60	0x07	0x1D60	0x5D60	113	0.478	0.398	5.928	f301b8015c38af40073083e061d43af62264c601730639951d022ee630884025	"....\8.@.0..a.:.""d..s.9.....0.@%.kP9.X\.V.6.v..?.G.O.W._.g.o.v.v"
0x01DDD4	0x07	0x1DD4	0x5DD4	52	0.077	0.712	4.09	85b31db39dbc1dbc9db21db29dba1dba9d989db41db49db515b597bd19bd9bb6	................................................@| ~
0x01DE0A	0x07	0x1E0A	0x5E0A	168	0.44	0.446	6.5	21610761276307632761a763a761c761e763c763e7520a2076745e7666946e96	!a.a'c.c'a.c.a.a.c.c.R. vt^vf.n.vd.f6.>.FhN.V&^Zv/..............
0x01DEB3	0x07	0x1EB3	0x5EB3	53	0.491	0.34	5.284	e22150020626242e268aa42524a7052725a843a8642a44aa652885aa8628a6a8	.!P..&$.&..%$..'%.C.d*D.e(...(...*...g....`..f.n<v>w.
0x01DEEE	0x07	0x1EEE	0x5EEE	61	0.344	0.557	4.91	85b91db99db11db19db217ba19b29bb31dba9dbb1d89406b876bc762817046f0	......................@k.k.b.pF.gp.p.d..Grgp.r.r.r.`...b.`.`.
0x01DF38	0x07	0x1F38	0x5F38	18	0.389	0.444	4.059	c568f01a401ab83ac0586408f1d8e038e85f	.h..@..:.Xd....8._
0x01DF4B	0x07	0x1F4B	0x5F4B	29	0.448	0.345	4.625	d87a499d89a239d8b9d8a9dd040f4207600f6217441f4627642f6634e0	.zI...9.......B.`.b.D.F'd/f4.
0x01DF69	0x07	0x1F69	0x5F69	27	0.296	0.519	4.579	091e21dea1de29dea9dc40ac48ccc0ecc908f40a3e99a762277801	..!...)...@.H.......>..b'x.
0x01DFA6	0x07	0x1FA6	0x5FA6	8	0.5	0.375	3.0	b980202e4014f071	.. .@..q
0x01DFAF	0x07	0x1FAF	0x5FAF	97	0.093	0.67	4.516	aea3800e08e11d839d841d849d851d859d861d869d871d879d88280c44eb8c4e	..........................(.D..N*v,v............................
0x01E011	0x07	0x2011	0x6011	111	0.423	0.468	5.543	66a766ce0179bb87ee7476767678767a767c767e76807682768476867688768a	f.f..y...tvvvxvzv|v~v.v.v.v.v.v.v.v.v.v.v....{............MIcjgj
0x01E081	0x07	0x2081	0x6081	23	0.348	0.391	4.143	c6a0364501647b29db33811d01581d11d036cebef68701	..6E.d{).3...X...6.....
0x01E099	0x07	0x2099	0x6099	236	0.398	0.47	5.98	a4eda8edacedb0edb5d87f6e3b6f3b703b713b723b73701db43b1db43b1db89f	...........n;o;p;q;r;sp..;..;......u;v;w;x;y;z]......N........c.
0x01E18E	0x07	0x218E	0x618E	17	0.294	0.588	3.97	b8ef947796e03fbf1dbfaa2a23a02b03a1	...w..?....*#.+..
0x01E1A0	0x07	0x21A0	0x61A0	26	0.192	0.577	4.441	06f30ef34ef38ec0d40590d82f9ea03d0501633e89de93800d87	....N......./..=..c>......
0x01E1BB	0x07	0x21BB	0x61BB	12	0.333	0.417	3.022	677a877aa7620a0a80e80ac0	gz.z.b......
0x01E1C8	0x07	0x21C8	0x61C8	42	0.452	0.357	4.928	650deb9dec1dec9ded1deda80a04b05f70ef74ef79417be77c077c277c4a6684	e.............._p.t.yA{.|.|'|Jf.n 4;c.P...
0x01E1F3	0x07	0x21F3	0x61F3	17	0.235	0.706	3.808	8cef90ef94ef99c086c1687be7511f42b4	..........h{.Q.B.
0x01E20F	0x07	0x220F	0x620F	13	0.154	0.462	3.7	1c0f680ac0e8f681bed7035b19	..h........[.
0x01E231	0x07	0x2231	0x6231	11	0.455	0.182	3.459	71750181280fe1407f2a03	qu..(..@.*.
0x01E249	0x07	0x2249	0x6249	14	0.571	0.286	3.807	b81acf405001315c586e2bd4c363	...@P.1\Xn+..c
0x01E258	0x07	0x2258	0x6258	17	0.471	0.412	3.735	1178199821b829d831e8389840b848d850	.x..!.).1.8.@.H.P
0x01E26A	0x07	0x226A	0x626A	34	0.353	0.471	4.852	5918613869587178799881b889d891d899d43c82380fd51191d929cc04e60b71	Y.a8iXqxy.........<.8.....)....q..
0x01E290	0x07	0x2290	0x6290	239	0.406	0.427	6.52	04067f01071f062960ea6688401002868030191c0a1626800e82175e275c2e78	.......)`.f.@....0....&....^'\.x4qX.y...<.].}..........!.)..<.\1
0x01E380	0x07	0x2380	0x6380	11	0.273	0.636	3.096	b8d959d97f71df79dff09f	..Y..q.y...
0x01E38C	0x07	0x238C	0x638C	60	0.45	0.417	5.44	b854028a8e646aa4eac568e5e9066ae6eb07770777277340f3617381f3a26162	.T...dj...h...j...w.w's@.as...ab.c}.}.....cP.P.0;8[.{..@.H..
0x01E3C9	0x07	0x23C9	0x63C9	83	0.217	0.627	5.473	699c71bce9dcf2329dc49dcc0bcc8db51db59dbd1dbd9da09dd21dd29dda0dda	i.q....2....................................@f .Ap.<...<.[){1...
0x01E41D	0x07	0x241D	0x641D	34	0.265	0.559	4.253	891d8985e41de49dec1dec9de51de59ded1ded8d98c024466466e6476667bd06	......................$Fdf.Gfg..}&
0x01E440	0x07	0x2440	0x6440	131	0.023	0.725	4.931	077f287f02b381bb03bb85920792899a0b9a8da69da71dae1dae85a787af09af	..(.............................................................
0x01E4C4	0x07	0x24C4	0x64C4	31	0.419	0.355	4.414	a16b076b276d076d277c101f081f803f885c61dc69dce1dcea0fc03ca07e80	.k.k'm.m'|.....?.\a.i......<.~.
0x01E4E4	0x07	0x24E4	0x64E4	14	0.429	0.571	3.664	a166702e619e69bee1dee9d979d9	.fp.a.i.....y.
0x01E4FA	0x07	0x24FA	0x64FA	61	0.23	0.541	5.467	c91b015b117b199b99bb09db889c21dc29dca1dca9dd69dde9de117e199e91be	...[.{........!.).....i....~......d...8.:....nGngn...........
0x01E54E	0x07	0x254E	0x654E	138	0.312	0.5	5.779	c10f414f418f41cec2140612a02c5f0a50185a80c30ec34ec38ec3cec40ec44e	..AOA.A......,_.P.Z....N.......N.......OE.E....N.......\.l~.l~.l
0x01E5D9	0x07	0x25D9	0x65D9	8	0.125	0.75	3.0	39ea80cf94058ed8	9.......
0x01E5E2	0x07	0x25E2	0x65E2	115	0.261	0.6	5.719	d402876c7f3f3b40706dd04ed08ed0ced10ed1541e8ce007a3a83d20ed24ed28	...l.?;@pm.N.......T......= .$.(.-@Y..v..{@V.G.......)...N......
0x01E656	0x07	0x2656	0x6656	52	0.212	0.692	4.573	3db0edb4edb8edbcedc0edc4edc9406e676e876ea76ec76ee76f0e08bbca80de	=.............@ngn.n.n.n.o............N.......N.....
0x01E68B	0x07	0x268B	0x668B	40	0.275	0.475	4.713	43b857083e18ee1dc21f883b89701fe28ee2cee30ee34ee394071ea03903b913	C.W.>......;.p........N.....9....#.3.C.W
0x01E6B4	0x07	0x26B4	0x66B4	30	0.5	0.467	3.473	3e59c803973b983b993b9a3b9b3b9c3b9d3b9e3b9f3ba03ba13ba23ba372	>Y...;.;.;.;.;.;.;.;.;.;.;.;.r
0x01E6D3	0x07	0x26D3	0x66D3	135	0.437	0.496	5.171	e90ee94ee98ee9ceea0eea4eea8eead75534535534758775a775c775e7760776	...N.......N....U4SU4u.u.u.u.v.v'vGvgv.v.v.v.w.w'wGwgw.w.w.w.x.x
0x01E76A	0x07	0x276A	0x676A	52	0.019	0.942	3.546	7a02a07f98ef9cefa0efa4efa8efacefb0efb4efb8efbcefc0efc4efc8efccef	z...................................................
0x01E7A5	0x07	0x27A5	0x67A5	63	0.365	0.175	5.172	80a81e80c81f0217031b041f05230627072b082f09330a370b3b0c3d0d350e39	.............#.'.+./.3.7.;.=.5.9.=.7.;.;.;.;.;.;.;..g....N...\7
0x01E7E5	0x07	0x27E5	0x67E5	28	0.071	0.679	3.825	65018d1d8d9d8e1d8e9d8f1d8f99901b909d911d9191921392959339	e..........................9
0x01E802	0x07	0x2802	0x6802	108	0.38	0.472	5.581	64e7650765276547656a032c501969d971d979d981d989d991d999d9a1d9aa80	d.e.e'eGej.,P.i.q.y................nvpvrvtvv.3..................
0x01E86F	0x07	0x286F	0x686F	41	0.439	0.439	5.095	f2f6383c17cdd40ec02e60742072073805d899d442e23b72013888e08e24b7b0	"..8<......`t r.8....B.;r.8...$..+""...A.bP"
0x01E89B	0x07	0x289B	0x689B	11	0.545	0.0	2.732	2c2025464b3d060606060a	, %FK=.....
0x01E8A9	0x07	0x28A9	0x68A9	8	0.875	0.0	2.75	2f2054464b3d2012	/ TFK= .
0x01E8B7	0x07	0x28B7	0x68B7	8	0.75	0.0	2.75	2f2078464b5b0404	/ xFK[..
0x01E8C5	0x07	0x28C5	0x68C5	8	0.75	0.0	3.0	2c2024464b2e0417	, $FK...
0x01E8D3	0x07	0x28D3	0x68D3	11	0.364	0.0	3.278	2c2015464b0217051e0606	, .FK......
0x01E8E1	0x07	0x28E1	0x68E1	11	0.455	0.091	3.278	2c208c494e23030301120a	, .IN#.....
0x01E8FD	0x07	0x28FD	0x68FD	8	0.75	0.0	3.0	2c204b494e2e040f	, KIN...
0x01E90B	0x07	0x290B	0x690B	8	0.625	0.0	2.75	2c204e494e02090e	, NIN...
0x01E927	0x07	0x2927	0x6927	8	0.5	0.0	3.0	2c201a4c51060c08	, .LQ...
0x01E935	0x07	0x2935	0x6935	11	0.455	0.0	3.459	2c20624c51061f0716120a	, bLQ......
0x01E943	0x07	0x2943	0x6943	8	0.75	0.25	3.0	2c20464c516d8691	, FLQm..
0x01E951	0x07	0x2951	0x6951	11	0.455	0.091	3.096	2c20884c51240404170606	, .LQ$.....
0x01E95F	0x07	0x295F	0x695F	11	0.455	0.091	3.096	2c20854c51240303061206	, .LQ$.....
0x01E96D	0x07	0x296D	0x696D	11	0.545	0.0	3.027	2c20284f545c050505060a	, (OT\.....
0x01E97B	0x07	0x297B	0x697B	11	0.455	0.0	2.732	2c202d4f5404040404060a	, -OT......
0x01E989	0x07	0x2989	0x6989	11	0.545	0.0	3.459	2c20334f54460c0e0f1206	, 3OTF.....
0x01E997	0x07	0x2997	0x6997	11	0.545	0.0	3.278	2c20654f54660c0c030506	, eOTf.....
0x01E9A5	0x07	0x29A5	0x69A5	8	0.625	0.0	3.0	2c20754f54180f0b	, uOT...
0x01E9B3	0x07	0x29B3	0x69B3	8	0.625	0.0	3.0	2c203952571d090e	, 9RW...
0x01E9CF	0x07	0x29CF	0x69CF	11	0.545	0.0	3.096	2c203752575c09090b0606	, 7RW\.....
0x01E9DD	0x07	0x29DD	0x69DD	8	0.75	0.0	3.0	2c204b52572e040f	, KRW...
0x01E9EB	0x07	0x29EB	0x69EB	8	0.625	0.0	3.0	2c204a525702050f	, JRW...
0x01E9F9	0x07	0x29F9	0x69F9	11	0.545	0.0	3.459	2c2042555a670c0e0f060a	, BUZg.....
0x01EA07	0x07	0x2A07	0x6A07	11	0.364	0.0	3.459	2c201e555a040c0e0f1206	, .UZ......
0x01EA15	0x07	0x2A15	0x6A15	11	0.455	0.0	2.55	2c202d555a040404040606	, -UZ......
0x01EA23	0x07	0x2A23	0x6A23	8	0.625	0.125	2.75	2c2088555a241818	, .UZ$..
0x01EA31	0x07	0x2A31	0x6A31	8	0.625	0.125	2.75	2c2085555a241e1e	, .UZ$..
0x01EA3F	0x07	0x2A3F	0x6A3F	11	0.455	0.091	3.278	2c2086565a77140d1f140a	, .VZw.....
0x01EA4D	0x07	0x2A4D	0x6A4D	8	0.625	0.125	3.0	2c2089565a620410	, .VZb..
0x01EA5B	0x07	0x2A5B	0x6A5B	8	0.5	0.125	3.0	2c2090565a030513	, .VZ...
0x01EA69	0x07	0x2A69	0x6A69	11	0.545	0.0	3.278	2c2065565a660c0c030506	, eVZf.....
0x01EA77	0x07	0x2A77	0x6A77	8	0.625	0.0	3.0	2c2075565a180f0b	, uVZ...
0x01EA85	0x07	0x2A85	0x6A85	11	0.455	0.091	3.278	2c2086575b77140d1f140a	, .W[w.....
0x01EA93	0x07	0x2A93	0x6A93	8	0.625	0.125	3.0	2c2089575b620410	, .W[b..
0x01EAA1	0x07	0x2AA1	0x6AA1	8	0.875	0.0	2.75	2c2054575b3d2012	, TW[= .
0x01EAAF	0x07	0x2AAF	0x6AAF	11	0.364	0.0	3.278	2c2017575b060f0f081201	, .W[......
0x01EABD	0x07	0x2ABD	0x6ABD	11	0.455	0.091	3.278	2c2097575b2504040f0601	, .W[%.....
0x01EACB	0x07	0x2ACB	0x6ACB	8	0.75	0.0	3.0	2c2068595d51070b	, hY]Q..
0x01EAD9	0x07	0x2AD9	0x6AD9	11	0.455	0.0	3.278	2c206f595d1909090b060a	, oY]......
0x01EAF5	0x07	0x2AF5	0x6AF5	11	0.364	0.091	3.278	2c2087595a07140d1f1406	, .YZ......
0x01EB03	0x07	0x2B03	0x6B03	11	0.364	0.091	3.278	2c208a595a0814141e0706	, .YZ......
0x01EB11	0x07	0x2B11	0x6B11	8	0.75	0.0	3.0	2c20685b5f51070b	, h[_Q..
0x01EB2D	0x07	0x2B2D	0x6B2D	11	0.545	0.0	3.278	2c20535b5f2f09090b1306	, S[_/.....
0x01EB3B	0x07	0x2B3B	0x6B3B	11	0.364	0.091	3.278	2c20875b5f07140d1f1406	, .[_......
0x01EB49	0x07	0x2B49	0x6B49	11	0.364	0.091	3.278	2c208a5b5f0814141e0706	, .[_......
0x01EB57	0x07	0x2B57	0x6B57	11	0.727	0.0	3.278	2c206b61630920232a1302	, kac. #*..
0x01EB65	0x07	0x2B65	0x6B65	11	0.545	0.0	3.459	2c206861637b090b0e1402	, hac{.....
0x01EB73	0x07	0x2B73	0x6B73	11	0.545	0.0	2.732	292025464b3d060606060a	) %FK=.....
0x01EB81	0x07	0x2B81	0x6B81	8	0.875	0.0	2.75	292054464b3d2012	) TFK= .
0x01EB8F	0x07	0x2B8F	0x6B8F	8	0.75	0.0	2.75	292078464b5b0404	) xFK[..
0x01EB9D	0x07	0x2B9D	0x6B9D	8	0.75	0.0	3.0	292024464b2e0417	) $FK...
0x01EBAB	0x07	0x2BAB	0x6BAB	11	0.364	0.0	3.278	292015464b0217051e0606	) .FK......
0x01EBB9	0x07	0x2BB9	0x6BB9	11	0.455	0.091	3.278	29208c494e23030301120a	) .IN#.....
0x01EBD5	0x07	0x2BD5	0x6BD5	8	0.75	0.0	3.0	29204b494e2e040f	) KIN...
0x01EBE3	0x07	0x2BE3	0x6BE3	8	0.625	0.0	2.75	29204e494e02090e	) NIN...
0x01EBFF	0x07	0x2BFF	0x6BFF	8	0.5	0.0	3.0	29201a4c51060c08	) .LQ...
0x01EC0D	0x07	0x2C0D	0x6C0D	11	0.455	0.0	3.459	2920624c51061f0716120a	) bLQ......
0x01EC1B	0x07	0x2C1B	0x6C1B	8	0.75	0.25	3.0	2920464c516d8691	) FLQm..
0x01EC29	0x07	0x2C29	0x6C29	11	0.455	0.091	3.096	2920884c51240404170606	) .LQ$.....
